ID,spaceId,duration,number_of_participants,start_date,end_date,createdAt,updatedAt,roomSid
125260,17690,74,1,8/1/2023 8:53,8/1/2023 8:54,8/1/2023 8:53,8/1/2023 8:54,074a3c3b-4df3-4bee-b360-46ff6075a59d
125261,21333,442,0,8/1/2023 8:53,8/1/2023 9:01,8/1/2023 8:53,8/1/2023 9:01,49267423-3625-459c-9d93-030a44e5aed4
125262,14881,323,0,8/1/2023 8:55,8/1/2023 9:01,8/1/2023 8:55,8/1/2023 9:00,dcd208f5-7664-497e-ab54-a5bbb12d66b0
125263,21332,317,0,8/1/2023 8:55,8/1/2023 9:01,8/1/2023 8:55,8/1/2023 9:01,8cc8b4f2-2c97-471c-ac0c-47bbc5b1f29d
125264,17688,92,1,8/1/2023 8:56,8/1/2023 8:58,8/1/2023 8:56,8/1/2023 8:58,97afdfd3-f7b6-4bb0-a7ae-4b12f5f640f9
125265,17688,135,1,8/1/2023 8:59,8/1/2023 9:01,8/1/2023 8:59,8/1/2023 9:01,e43e9cc5-6eb4-4a8a-b4e1-dfe1fcf73855
125266,17688,7,1,8/1/2023 9:02,8/1/2023 9:03,8/1/2023 9:02,8/1/2023 9:03,75c0bac1-b24b-45a6-982b-cad4ff5429ac
125267,17689,137,0,8/1/2023 9:03,8/1/2023 9:05,8/1/2023 9:03,8/1/2023 9:05,d4bf42e2-faf1-424f-8395-a5e0223b818c
125268,27275,0,0,8/1/2023 9:03,,8/1/2023 9:03,8/1/2023 9:03,fe1ad33e-edcb-4843-8ad3-fe4a891e479d
125269,17837,10,1,8/1/2023 9:03,8/1/2023 9:03,8/1/2023 9:03,8/1/2023 9:03,c66544e1-8294-4acf-bd54-698064fc199c
125270,17688,74,1,8/1/2023 9:04,8/1/2023 9:05,8/1/2023 9:04,8/1/2023 9:05,218f42e7-1770-4e5a-9526-58c90828a48b
125271,17688,153,1,8/1/2023 9:06,8/1/2023 9:09,8/1/2023 9:06,8/1/2023 9:09,c557a5e2-7d88-44b3-8a5a-e2401dd3f79e
125272,14847,43,1,8/1/2023 9:07,8/1/2023 9:07,8/1/2023 9:07,8/1/2023 9:07,9f06df5e-37b8-4c85-8844-9102ce750b68
125273,14880,42,0,8/1/2023 9:07,8/1/2023 9:07,8/1/2023 9:07,8/1/2023 9:07,588838db-6f0d-47b1-afee-9ff990656f37
125274,14881,32,0,8/1/2023 9:07,8/1/2023 9:07,8/1/2023 9:07,8/1/2023 9:07,ba180fc1-4041-4c75-b9cc-148803ac3b53
125275,14877,21,1,8/1/2023 9:07,8/1/2023 9:07,8/1/2023 9:07,8/1/2023 9:07,baef17e9-2a37-4ce7-90a6-069491040a8d
125276,14847,144,1,8/1/2023 9:07,8/1/2023 9:10,8/1/2023 9:07,8/1/2023 9:10,e383fa5d-20b2-4ebc-830c-d8a5306eadff
125277,14877,144,1,8/1/2023 9:07,8/1/2023 9:10,8/1/2023 9:07,8/1/2023 9:10,2491b130-3f16-4ba3-bcf2-6693e0d7c12f
125278,17688,17,1,8/1/2023 9:09,8/1/2023 9:09,8/1/2023 9:09,8/1/2023 9:09,a042b251-eaa3-4248-be29-2fb694b66a27
125279,17689,18,0,8/1/2023 9:09,8/1/2023 9:10,8/1/2023 9:09,8/1/2023 9:10,2c5cadeb-86e8-4b93-9bdd-517adb56606b
125280,14847,34,1,8/1/2023 9:10,8/1/2023 9:11,8/1/2023 9:10,8/1/2023 9:11,978eeb64-6f63-4513-8a1b-46c45b7eb5d8
125281,14877,34,1,8/1/2023 9:10,8/1/2023 9:11,8/1/2023 9:10,8/1/2023 9:11,66dfc073-d714-444f-bbd1-5eeba898c6cf
125282,17837,22,1,8/1/2023 9:10,8/1/2023 9:11,8/1/2023 9:10,8/1/2023 9:11,156b84e3-f10f-4579-9bb0-a542a5fa1170
125283,17688,6,1,8/1/2023 9:11,8/1/2023 9:11,8/1/2023 9:11,8/1/2023 9:11,cc408de5-ba59-43f6-b6a1-848c446cfd81
125284,17689,104,0,8/1/2023 9:12,8/1/2023 9:14,8/1/2023 9:12,8/1/2023 9:14,0e62ec8a-29ab-4a81-9b28-83995a60dc4a
125285,17837,8,1,8/1/2023 9:12,8/1/2023 9:12,8/1/2023 9:12,8/1/2023 9:12,c44fcd33-1b2e-4c14-85d3-d428d09420e4
125286,17688,16,1,8/1/2023 9:13,8/1/2023 9:13,8/1/2023 9:13,8/1/2023 9:13,ff62f251-1e0a-4f51-bbe1-8165fc7313c8
125287,17837,16,1,8/1/2023 9:14,8/1/2023 9:14,8/1/2023 9:14,8/1/2023 9:14,4a857c2c-7684-4189-b7ad-40d3bd7327ae
125288,17688,7,1,8/1/2023 9:16,8/1/2023 9:16,8/1/2023 9:16,8/1/2023 9:16,9cb01abe-2d46-4b97-843a-e7b53888cf8a
125289,17689,93,0,8/1/2023 9:16,8/1/2023 9:18,8/1/2023 9:16,8/1/2023 9:18,813faa9b-cae9-4e0f-8f8d-b648629a7632
125290,17837,7,1,8/1/2023 9:16,8/1/2023 9:16,8/1/2023 9:16,8/1/2023 9:16,827caf1a-2364-400a-9456-35099efb3d88
125291,17688,16,1,8/1/2023 9:17,8/1/2023 9:17,8/1/2023 9:17,8/1/2023 9:17,5aab3c6f-4d62-4657-8a17-de0b6f26bf49
125292,17837,16,1,8/1/2023 9:18,8/1/2023 9:18,8/1/2023 9:18,8/1/2023 9:18,b80ca06a-6e01-4754-b6d6-d9b5f418e5f4
125293,17688,19,1,8/1/2023 9:37,8/1/2023 9:38,8/1/2023 9:37,8/1/2023 9:37,2e3ba1d2-e13c-48f7-acf2-2a2270ec5273
125294,17688,6,1,8/1/2023 9:38,8/1/2023 9:38,8/1/2023 9:38,8/1/2023 9:38,570fae65-48db-4380-96c3-56ec8c6fcf53
125295,27342,7809,1,8/1/2023 9:41,8/1/2023 11:51,8/1/2023 9:41,8/1/2023 11:51,9edd7672-73e8-4baf-83ca-fb89cbb14de6
125296,27343,7803,0,8/1/2023 9:41,8/1/2023 11:51,8/1/2023 9:41,8/1/2023 11:51,42343059-813a-4d9a-a44b-8f3f94fab027
125297,27344,7796,0,8/1/2023 9:41,8/1/2023 11:51,8/1/2023 9:41,8/1/2023 11:51,464433a1-3b17-4097-a952-4a1fc683da38
125298,27348,7779,0,8/1/2023 9:41,8/1/2023 11:51,8/1/2023 9:41,8/1/2023 11:51,4cbc12a4-9a11-411b-83f2-ab3df0b29d18
125299,27345,7771,0,8/1/2023 9:41,8/1/2023 11:51,8/1/2023 9:41,8/1/2023 11:51,88208e0b-bc2c-4376-b63c-7cc9a04f0ac3
125300,27346,7757,0,8/1/2023 9:41,8/1/2023 11:51,8/1/2023 9:41,8/1/2023 11:51,cfce6973-d90e-4a00-af68-cc8522d96ef7
125301,17688,9,1,8/1/2023 9:45,8/1/2023 9:45,8/1/2023 9:45,8/1/2023 9:45,fc97a00d-7bfe-4751-b2f9-22cc4dcd440b
125302,17688,12,1,8/1/2023 9:46,8/1/2023 9:46,8/1/2023 9:46,8/1/2023 9:46,ca0e04d7-cb48-49eb-a34b-d38c3076066e
125303,17689,13,0,8/1/2023 9:46,8/1/2023 9:47,8/1/2023 9:46,8/1/2023 9:47,0a9474e2-65ea-4b60-b984-c57e2cf3a4f4
125304,17837,12,1,8/1/2023 9:47,8/1/2023 9:47,8/1/2023 9:47,8/1/2023 9:47,9d0d5ea7-33d2-44ce-8bbb-af59d69dfeba
125305,17688,20,1,8/1/2023 9:47,8/1/2023 9:48,8/1/2023 9:47,8/1/2023 9:48,5ddf7839-9903-4fc1-b429-eff6489c5996
125306,17689,131,0,8/1/2023 9:48,8/1/2023 9:50,8/1/2023 9:48,8/1/2023 9:50,e91a257c-af38-41dc-8578-79b94732e2c3
125307,17837,18,1,8/1/2023 9:48,8/1/2023 9:49,8/1/2023 9:48,8/1/2023 9:49,c9172fdf-e1e7-4ae9-9776-eda307076ecd
125308,17688,8,1,8/1/2023 9:51,8/1/2023 9:52,8/1/2023 9:51,8/1/2023 9:52,fc4f4c51-8715-4e0f-8592-4d9ee908ac83
125309,17689,8,0,8/1/2023 9:52,8/1/2023 9:52,8/1/2023 9:52,8/1/2023 9:52,4c9d7d80-f984-46ea-87f3-d0f756dc9421
125310,17837,8,1,8/1/2023 9:52,8/1/2023 9:52,8/1/2023 9:52,8/1/2023 9:52,df66125b-f36b-4c30-95fe-95730206c690
125311,17688,18,1,8/1/2023 9:53,8/1/2023 9:53,8/1/2023 9:53,8/1/2023 9:53,6b55953e-97fa-40f8-92fa-3d6018eace8e
125312,14847,355,0,8/1/2023 9:53,8/1/2023 9:59,8/1/2023 9:53,8/1/2023 9:59,28e9d9cb-b4bb-48fe-bf6e-0c7b2d69d2ed
125313,17689,16,0,8/1/2023 9:53,8/1/2023 9:53,8/1/2023 9:53,8/1/2023 9:53,71907476-f3c0-4871-ad6d-e98de2e4f15a
125314,14877,352,0,8/1/2023 9:53,8/1/2023 9:59,8/1/2023 9:53,8/1/2023 9:59,c5928f36-e11b-42cf-a77f-7e80436fbad2
125315,27347,342,0,8/1/2023 9:53,8/1/2023 9:59,8/1/2023 9:53,8/1/2023 9:59,fd5f7011-4592-4b72-9050-1510f69f472b
125316,14881,326,0,8/1/2023 9:54,8/1/2023 9:59,8/1/2023 9:54,8/1/2023 9:59,29e57e5e-a523-47ee-ba03-43fce87d0735
125317,17837,16,1,8/1/2023 9:54,8/1/2023 9:54,8/1/2023 9:54,8/1/2023 9:54,91bb2169-a6a7-4880-a0bb-90c4f85b73d1
125318,17688,9,1,8/1/2023 9:57,8/1/2023 9:57,8/1/2023 9:57,8/1/2023 9:57,7918f5e7-702d-498e-817a-fde671c011e5
125319,17688,11,1,8/1/2023 9:57,8/1/2023 9:57,8/1/2023 9:57,8/1/2023 9:57,a809c3b8-6a0c-4e91-ac23-c0580b9068e3
125320,17689,9,0,8/1/2023 9:58,8/1/2023 9:58,8/1/2023 9:58,8/1/2023 9:58,f2f27850-241c-4873-a40d-9c7bc5104c0f
125321,17837,9,1,8/1/2023 9:58,8/1/2023 9:58,8/1/2023 9:58,8/1/2023 9:58,d3cb53d8-92fe-4f28-babc-13839ccfcef2
125322,17688,19,1,8/1/2023 9:58,8/1/2023 9:59,8/1/2023 9:58,8/1/2023 9:59,e1e07d1b-84f2-4f37-85a5-0689eb35ea79
125323,17689,17,0,8/1/2023 9:59,8/1/2023 9:59,8/1/2023 9:59,8/1/2023 9:59,84c6cb42-9c31-44d5-8058-d962068626f6
125324,17837,17,1,8/1/2023 9:59,8/1/2023 10:00,8/1/2023 9:59,8/1/2023 10:00,4b28685b-449f-4010-a1cc-94185594df23
125325,14847,126,1,8/1/2023 10:00,8/1/2023 10:02,8/1/2023 10:00,8/1/2023 10:02,4a0a9aa4-4535-4cf1-a641-9c881a6da041
125326,14881,125,1,8/1/2023 10:00,8/1/2023 10:02,8/1/2023 10:00,8/1/2023 10:02,8cd9ea09-5d15-4c90-b123-1c95609e3c6b
125327,17688,12,1,8/1/2023 10:01,8/1/2023 10:02,8/1/2023 10:01,8/1/2023 10:02,7420a95d-a80d-4f90-9e2e-d1c3e35dc29a
125328,17689,108,0,8/1/2023 10:02,8/1/2023 10:04,8/1/2023 10:02,8/1/2023 10:04,e19010ef-3501-476f-8d41-b987ce210ed5
125329,17837,9,1,8/1/2023 10:02,8/1/2023 10:03,8/1/2023 10:02,8/1/2023 10:03,f7d001c4-a5d6-4599-9498-97337e066668
125330,14847,20,1,8/1/2023 10:02,8/1/2023 10:03,8/1/2023 10:02,8/1/2023 10:03,cd5bd310-c2f1-40c1-9a56-dea1e471a0be
125331,14881,19,1,8/1/2023 10:02,8/1/2023 10:03,8/1/2023 10:02,8/1/2023 10:03,7848e8c3-2420-42c8-aaba-d39cee24bd3c
125332,17688,16,1,8/1/2023 10:03,8/1/2023 10:03,8/1/2023 10:03,8/1/2023 10:03,93b90332-4109-4362-8f98-e6d6ede3b143
125333,14847,68,1,8/1/2023 10:03,8/1/2023 10:04,8/1/2023 10:03,8/1/2023 10:04,3969ab9e-235e-414c-812c-929bffcfd99e
125334,14877,66,1,8/1/2023 10:03,8/1/2023 10:04,8/1/2023 10:03,8/1/2023 10:04,46e012d6-136d-4538-a3cd-8b885157f393
125335,17837,16,1,8/1/2023 10:04,8/1/2023 10:04,8/1/2023 10:04,8/1/2023 10:04,5eab70d8-1880-4801-b4a4-8f8c6bcef075
125336,14847,54,1,8/1/2023 10:04,8/1/2023 10:05,8/1/2023 10:04,8/1/2023 10:05,634866e7-3e09-4755-97d7-b11cd9d8ba18
125337,14877,53,0,8/1/2023 10:04,8/1/2023 10:05,8/1/2023 10:04,8/1/2023 10:05,87835b72-ae9e-447f-b80b-e9502a1f5045
125338,17688,11,1,8/1/2023 10:06,8/1/2023 10:06,8/1/2023 10:06,8/1/2023 10:06,29c7eaaa-f6d8-421c-ae00-1972694aadd0
125339,17689,125,0,8/1/2023 10:06,8/1/2023 10:08,8/1/2023 10:06,8/1/2023 10:08,f06aeb52-c8c0-4768-ac60-2b625c40ce56
125340,17837,8,1,8/1/2023 10:06,8/1/2023 10:07,8/1/2023 10:06,8/1/2023 10:07,54ba1d2b-052f-4ea5-9d71-e9b2c7e6d42d
125341,17688,17,1,8/1/2023 10:07,8/1/2023 10:07,8/1/2023 10:07,8/1/2023 10:07,243e1f12-2de8-486f-97e7-85a6bd009b13
125342,17837,17,1,8/1/2023 10:08,8/1/2023 10:08,8/1/2023 10:08,8/1/2023 10:08,f650887f-1a4f-455b-956d-f8331532cdf2
125343,14847,58,1,8/1/2023 10:11,8/1/2023 10:12,8/1/2023 10:11,8/1/2023 10:12,1911acd8-a32c-4c55-9823-612022418d50
125344,14877,57,1,8/1/2023 10:11,8/1/2023 10:12,8/1/2023 10:11,8/1/2023 10:12,c28a6122-add2-4321-a388-9356a5e08ecb
125345,14847,68,1,8/1/2023 10:12,8/1/2023 10:13,8/1/2023 10:12,8/1/2023 10:13,8fae75e8-3ead-4083-b69f-9a0c80952d8d
125346,14877,69,0,8/1/2023 10:12,8/1/2023 10:13,8/1/2023 10:12,8/1/2023 10:13,9c2d56e7-4836-4a91-b0c2-74a2d945c67d
125347,14847,7,1,8/1/2023 10:13,8/1/2023 10:13,8/1/2023 10:13,8/1/2023 10:13,ec1ff7ac-9de7-42fc-b91d-007839233149
125348,14877,6,1,8/1/2023 10:13,8/1/2023 10:13,8/1/2023 10:13,8/1/2023 10:13,bfa949d8-5734-4c20-a6d6-62151c768612
125349,17688,8,1,8/1/2023 10:13,8/1/2023 10:13,8/1/2023 10:13,8/1/2023 10:13,efe19cdd-af73-4a49-a292-db2c6a991bc5
125350,14847,931,1,8/1/2023 10:13,8/1/2023 10:29,8/1/2023 10:13,8/1/2023 10:29,3a8b10a3-3699-4d10-ad43-fe97c3cc8388
125351,14877,930,1,8/1/2023 10:13,8/1/2023 10:29,8/1/2023 10:13,8/1/2023 10:29,e3ac69a8-c758-483f-866c-dd5536b10254
125352,17689,8,0,8/1/2023 10:14,8/1/2023 10:14,8/1/2023 10:14,8/1/2023 10:14,a6475e20-7af9-4281-814c-93357c602cd4
125353,18094,14,1,8/1/2023 10:14,8/1/2023 10:14,8/1/2023 10:14,8/1/2023 10:14,c4e62669-4f16-4e5b-a881-7fbecd05b0bc
125354,17837,7,1,8/1/2023 10:14,8/1/2023 10:14,8/1/2023 10:14,8/1/2023 10:14,b9c012c8-2dbb-45a7-b5ce-c51f67f4918a
125355,17688,17,1,8/1/2023 10:14,8/1/2023 10:15,8/1/2023 10:14,8/1/2023 10:15,f04c32b0-7c43-42d4-adce-825224e69968
125356,17689,16,0,8/1/2023 10:15,8/1/2023 10:15,8/1/2023 10:15,8/1/2023 10:15,7bf4fa9f-c3f3-4c0c-ad5c-85f7670e3daa
125357,17837,16,1,8/1/2023 10:16,8/1/2023 10:16,8/1/2023 10:16,8/1/2023 10:16,fd1fbc47-67e3-428f-a996-866cdf357b26
125358,17688,7,1,8/1/2023 10:19,8/1/2023 10:19,8/1/2023 10:19,8/1/2023 10:19,21d98de8-8960-4d8a-9051-3d2d79ff0198
125359,17689,9,0,8/1/2023 10:19,8/1/2023 10:19,8/1/2023 10:19,8/1/2023 10:19,3946308e-f51c-4e06-a48c-f97763ef00f3
125360,17837,8,1,8/1/2023 10:20,8/1/2023 10:20,8/1/2023 10:20,8/1/2023 10:20,c8ae6eb1-8548-4b8c-aaa8-87d94fb978b7
125361,17688,16,1,8/1/2023 10:20,8/1/2023 10:20,8/1/2023 10:20,8/1/2023 10:20,acc7ab70-df67-493e-ab11-f483fef46ab7
125362,17689,7,1,8/1/2023 10:20,8/1/2023 10:20,8/1/2023 10:20,8/1/2023 10:20,a4b768b6-5523-462d-b4e4-46fd41d63c58
125363,17689,154,0,8/1/2023 10:21,8/1/2023 10:23,8/1/2023 10:21,8/1/2023 10:23,b19464e0-3e18-4194-9c05-cd1db05d0c45
125364,27275,0,0,8/1/2023 10:21,,8/1/2023 10:21,8/1/2023 10:21,3ff2b2e4-5c82-415e-8d37-2d8090c0c08a
125365,17837,16,1,8/1/2023 10:21,8/1/2023 10:21,8/1/2023 10:21,8/1/2023 10:21,9ffc4de2-71ce-4c71-8ee3-989222e1aacb
125366,17688,2,1,8/1/2023 10:23,8/1/2023 10:23,8/1/2023 10:23,8/1/2023 10:23,5fe595fe-84fc-4c11-b282-6bbfcad1ae3f
125367,17688,2,1,8/1/2023 10:23,8/1/2023 10:24,8/1/2023 10:23,8/1/2023 10:24,8d32b229-0dc3-49bb-b759-6aedd3e0b316
125368,17688,6,1,8/1/2023 10:25,8/1/2023 10:25,8/1/2023 10:25,8/1/2023 10:25,7c0a839b-ffa4-4de0-bc32-2c12e42e4d20
125369,17169,363,1,8/1/2023 10:28,8/1/2023 10:34,8/1/2023 10:28,8/1/2023 10:34,4c5fef0e-afa0-43b3-b7af-86477bf4055e
125370,14847,4228,1,8/1/2023 10:30,8/1/2023 11:40,8/1/2023 10:30,8/1/2023 11:40,967e99ee-b55e-44b5-963f-b10cada2d472
125371,14877,4227,1,8/1/2023 10:30,8/1/2023 11:40,8/1/2023 10:30,8/1/2023 11:40,a6dd27cc-73eb-46d9-8bfc-b173f723c536
125372,18455,6,1,8/1/2023 10:34,8/1/2023 10:34,8/1/2023 10:34,8/1/2023 10:34,4382a466-0bb1-481f-92ad-21ca57928301
125373,18455,6,1,8/1/2023 10:34,8/1/2023 10:34,8/1/2023 10:34,8/1/2023 10:34,19e3a6d7-acc0-44bb-95c1-b2fb4a49e3b4
125374,18455,2986,5,8/1/2023 10:35,8/1/2023 11:25,8/1/2023 10:35,8/1/2023 11:25,265cf167-0fa3-4e42-b277-adcdf84e7105
125375,17169,1090,1,8/1/2023 10:36,8/1/2023 10:54,8/1/2023 10:36,8/1/2023 10:54,0426ae48-f0c6-41e5-9dbc-b014715584b2
125376,18455,9,1,8/1/2023 11:27,8/1/2023 11:27,8/1/2023 11:27,8/1/2023 11:27,54cbb04b-6107-4ef6-b78e-06760d098612
125377,18455,1061,3,8/1/2023 11:27,8/1/2023 11:45,8/1/2023 11:27,8/1/2023 11:45,03d5d56b-e309-439c-9318-1696b1011b0c
125378,17689,24,3,8/1/2023 11:33,8/1/2023 11:33,8/1/2023 11:33,8/1/2023 11:33,469190d8-2976-4966-95ed-e1ad04e9d6a4
125379,17690,19,1,8/1/2023 11:33,8/1/2023 11:33,8/1/2023 11:33,8/1/2023 11:33,cd1a4c64-bf8a-4ac5-a503-86170685105f
125380,17689,132,3,8/1/2023 11:36,8/1/2023 11:38,8/1/2023 11:36,8/1/2023 11:38,9218b0af-8d7a-4448-b0ba-6a2db844de65
125381,17690,126,1,8/1/2023 11:36,8/1/2023 11:38,8/1/2023 11:36,8/1/2023 11:38,633faa3d-1568-4c19-a4f2-a01be6b749ce
125382,14847,10,1,8/1/2023 11:41,8/1/2023 11:42,8/1/2023 11:41,8/1/2023 11:42,e04b4d36-07c3-47d5-b5e4-a2ff94ad6178
125383,14877,9,1,8/1/2023 11:41,8/1/2023 11:42,8/1/2023 11:41,8/1/2023 11:42,75bb3e6f-9e0f-4fcf-895c-db30325bc836
125384,14847,44,1,8/1/2023 11:42,8/1/2023 11:42,8/1/2023 11:42,8/1/2023 11:42,5be0f7d9-0783-40ad-9208-0aefdca705d6
125385,14877,40,0,8/1/2023 11:42,8/1/2023 11:42,8/1/2023 11:42,8/1/2023 11:42,7b474ba0-d754-46f5-9b83-9efad5ab5a5e
125386,17689,19,3,8/1/2023 11:42,8/1/2023 11:42,8/1/2023 11:42,8/1/2023 11:42,cb2bba72-501c-47c3-a33d-7aae3dd4b665
125387,17690,13,1,8/1/2023 11:42,8/1/2023 11:42,8/1/2023 11:42,8/1/2023 11:42,d5a262e4-7735-4950-b1aa-cfb64d876e57
125388,14880,19,1,8/1/2023 11:42,8/1/2023 11:42,8/1/2023 11:42,8/1/2023 11:42,5021ed64-b735-4f48-9dc7-94fae38b3971
125389,14847,76,1,8/1/2023 11:43,8/1/2023 11:44,8/1/2023 11:43,8/1/2023 11:44,d4c0a8d3-86d6-4b15-9163-2951dc1f5ac3
125390,14880,75,1,8/1/2023 11:43,8/1/2023 11:44,8/1/2023 11:43,8/1/2023 11:44,25c8620b-7da1-4d49-a543-1577c82f98f3
125391,17689,15,3,8/1/2023 11:43,8/1/2023 11:43,8/1/2023 11:43,8/1/2023 11:43,a902a21f-fcd1-40ab-96c6-1100674810cb
125392,17690,14,1,8/1/2023 11:43,8/1/2023 11:43,8/1/2023 11:43,8/1/2023 11:43,76024512-2af3-45ff-9074-f35cc70ca1ed
125393,17689,19,3,8/1/2023 11:44,8/1/2023 11:44,8/1/2023 11:44,8/1/2023 11:44,ab4a2b64-ed7d-478c-81ef-017d10277ab6
125394,17690,14,1,8/1/2023 11:44,8/1/2023 11:44,8/1/2023 11:44,8/1/2023 11:44,52636c9e-2541-435d-898e-3f09db3dd5d3
125395,14847,75,1,8/1/2023 11:44,8/1/2023 11:45,8/1/2023 11:44,8/1/2023 11:45,294d80bc-8897-4f3e-8111-bff6c2fe9ba9
125396,14880,75,0,8/1/2023 11:44,8/1/2023 11:45,8/1/2023 11:44,8/1/2023 11:45,4f32e6d2-c55f-4e6b-b554-486c881c3e05
125397,18455,58,2,8/1/2023 11:45,8/1/2023 11:46,8/1/2023 11:45,8/1/2023 11:46,c8988b33-f7da-4df2-b84b-76b2c0d68b88
125398,14881,10,1,8/1/2023 11:45,8/1/2023 11:45,8/1/2023 11:45,8/1/2023 11:45,d3f765e7-c1a2-4e3a-b498-0d5e50ffe2ca
125399,18455,184,2,8/1/2023 11:46,8/1/2023 11:49,8/1/2023 11:46,8/1/2023 11:49,33ed8633-b741-4368-9c0d-db12445f4fcb
125400,17689,28,3,8/1/2023 11:50,8/1/2023 11:50,8/1/2023 11:50,8/1/2023 11:50,b663dc98-2c85-4c27-b252-0497e23f9513
125401,17690,22,1,8/1/2023 11:50,8/1/2023 11:50,8/1/2023 11:50,8/1/2023 11:50,8707edfa-d42a-4fe0-99ba-f3dba4fa59ee
125402,17689,33,3,8/1/2023 11:52,8/1/2023 11:53,8/1/2023 11:52,8/1/2023 11:53,bc46b3ce-4581-4591-9893-3ce0a75c0936
125403,17690,27,1,8/1/2023 11:53,8/1/2023 11:53,8/1/2023 11:53,8/1/2023 11:53,fbf4e493-5cad-4681-98ca-a5a8b1dbb4f4
125404,27342,199,2,8/1/2023 11:54,8/1/2023 11:57,8/1/2023 11:54,8/1/2023 11:57,b67b7a41-de04-4d82-ad7f-e960af0f2663
125405,27343,196,2,8/1/2023 11:54,8/1/2023 11:57,8/1/2023 11:54,8/1/2023 11:57,6f50c03a-be72-453b-9a9c-0847d22b05b1
125406,27342,3993,1,8/1/2023 11:59,8/1/2023 13:05,8/1/2023 11:59,8/1/2023 13:05,292d5198-45b1-4653-99d0-6910fef8beb3
125407,14847,100,1,8/1/2023 12:10,8/1/2023 12:11,8/1/2023 12:10,8/1/2023 12:11,0d6a1723-95be-4bc8-971d-e36c4aeb78d0
125408,14881,99,0,8/1/2023 12:10,8/1/2023 12:11,8/1/2023 12:10,8/1/2023 12:11,43362fec-be2c-4272-98f2-a6d6217fe998
125409,14847,91,1,8/1/2023 12:11,8/1/2023 12:13,8/1/2023 12:11,8/1/2023 12:13,10b98c94-5efd-4568-ae03-4e800eef26b3
125410,14881,90,1,8/1/2023 12:12,8/1/2023 12:13,8/1/2023 12:12,8/1/2023 12:13,5f4b0f4a-fc14-4101-85c6-24f87119a129
125411,27343,3149,0,8/1/2023 12:13,8/1/2023 13:05,8/1/2023 12:13,8/1/2023 13:05,996a3660-9c95-4aa2-ae76-47ff35e221ce
125412,14847,346,1,8/1/2023 12:13,8/1/2023 12:19,8/1/2023 12:13,8/1/2023 12:19,9e5857f5-96be-4b2e-b97c-d5fde8b8be45
125413,14881,345,0,8/1/2023 12:13,8/1/2023 12:19,8/1/2023 12:13,8/1/2023 12:19,22cc68df-e58d-4163-9047-7164f5b385c6
125414,14847,97,1,8/1/2023 12:20,8/1/2023 12:21,8/1/2023 12:20,8/1/2023 12:21,14e93bba-3e1b-44ad-867e-ae5b52681613
125415,14881,97,0,8/1/2023 12:20,8/1/2023 12:21,8/1/2023 12:20,8/1/2023 12:21,a8a65feb-3a79-4b0a-abc6-0824ff5cd289
125416,14847,217,1,8/1/2023 12:22,8/1/2023 12:25,8/1/2023 12:22,8/1/2023 12:25,e5991670-802b-488f-8e8b-5e4203088759
125417,14881,218,1,8/1/2023 12:22,8/1/2023 12:25,8/1/2023 12:22,8/1/2023 12:25,f13474e0-5f1a-430f-87f0-8e40362b1dcb
125418,13797,183,1,8/1/2023 12:22,8/1/2023 12:26,8/1/2023 12:22,8/1/2023 12:26,8c24dd15-2e2e-44cc-99cf-cee6cc42b3d0
125419,14847,187,1,8/1/2023 12:25,8/1/2023 12:28,8/1/2023 12:25,8/1/2023 12:28,62d4a53c-5a7e-4795-8395-6285ae17a900
125420,14881,186,1,8/1/2023 12:25,8/1/2023 12:28,8/1/2023 12:25,8/1/2023 12:28,a129f15b-57d5-415e-b320-5c12bff39fae
125421,17689,128,3,8/1/2023 12:26,8/1/2023 12:28,8/1/2023 12:26,8/1/2023 12:28,cfeb6552-1798-41b0-ab9a-38f0818a2bca
125422,17690,127,1,8/1/2023 12:26,8/1/2023 12:28,8/1/2023 12:26,8/1/2023 12:28,a55aab67-8a83-44d5-98ef-93f105a73e4f
125423,13797,350,1,8/1/2023 12:26,8/1/2023 12:31,8/1/2023 12:26,8/1/2023 12:31,35fc14a7-6752-4fc4-8c28-a8255cd2881f
125424,14847,29,1,8/1/2023 12:29,8/1/2023 12:30,8/1/2023 12:29,8/1/2023 12:30,42422a41-d3a1-45f7-896c-e824e472ef0f
125425,14881,28,1,8/1/2023 12:29,8/1/2023 12:30,8/1/2023 12:29,8/1/2023 12:30,349ffe3c-fd18-4ec8-b9e5-2cd39facce06
125426,14847,262,1,8/1/2023 12:30,8/1/2023 12:34,8/1/2023 12:30,8/1/2023 12:34,93085d01-ece2-4d8b-9d0d-8dcfcac58ee1
125427,14881,262,1,8/1/2023 12:30,8/1/2023 12:34,8/1/2023 12:30,8/1/2023 12:34,b1785085-edda-446c-b011-eff5ff428b77
125428,13797,16,1,8/1/2023 12:32,8/1/2023 12:33,8/1/2023 12:32,8/1/2023 12:33,8c1c26c1-2c63-4974-89d8-234a8672d768
125429,13797,20,1,8/1/2023 12:33,8/1/2023 12:33,8/1/2023 12:33,8/1/2023 12:33,b01bf5ee-a9e3-4535-abcc-ab50f3813bb8
125430,13797,1021,1,8/1/2023 12:33,8/1/2023 12:50,8/1/2023 12:33,8/1/2023 12:50,1f157e33-7ca5-42a3-9056-afda61025d2f
