ID,spaceSessionId,userId,createdAt,updatedAt,joinDate,leftDate,parentSpaceSessionId,openSpaceUser
152230,121724,34060,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,,0
152231,121725,34060,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,,0
152232,121722,34062,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,,0
152233,121726,34060,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,,0
152234,121727,34062,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,,0
152235,121728,34060,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,,0
152236,121721,34058,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,7/6/2023 15:13,,0
152237,121730,34060,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:13,7/6/2023 15:14,,0
152238,121729,34062,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:13,7/6/2023 15:14,,0
152239,121732,34060,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:14,,0
152240,121732,34061,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:14,,0
152241,121733,34062,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:14,,0
152242,121735,34060,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:14,,0
152243,121734,34062,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:14,7/6/2023 15:14,,0
152244,121731,34058,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:14,7/6/2023 15:15,,0
152245,121738,34058,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,,0
152246,121736,34060,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:14,7/6/2023 15:15,,0
152247,121736,34061,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,,0
152248,121739,34058,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,,0
152249,121737,34062,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,,0
152250,121740,34058,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,,0
152251,121742,34058,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,,0
152252,121743,34058,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,,0
152253,121741,34062,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,7/6/2023 15:15,,0
152254,121744,34062,7/6/2023 15:16,7/6/2023 15:16,7/6/2023 15:15,7/6/2023 15:16,,0
152255,121746,34062,7/6/2023 15:16,7/6/2023 15:16,7/6/2023 15:16,7/6/2023 15:16,,0
152256,121747,34062,7/6/2023 15:17,7/6/2023 15:17,7/6/2023 15:16,7/6/2023 15:17,,0
152257,121748,34062,7/6/2023 15:18,7/6/2023 15:18,7/6/2023 15:17,7/6/2023 15:18,,0
152258,121749,34063,7/6/2023 15:18,7/6/2023 15:18,7/6/2023 15:18,7/6/2023 15:18,,0
152259,121750,34063,7/6/2023 15:18,7/6/2023 15:18,7/6/2023 15:18,7/6/2023 15:18,,0
152260,121750,34062,7/6/2023 15:18,7/6/2023 15:18,7/6/2023 15:18,7/6/2023 15:18,,0
152261,121751,34064,7/6/2023 15:20,7/6/2023 15:20,7/6/2023 15:20,7/6/2023 15:20,,0
152262,121684,338,7/6/2023 15:20,7/6/2023 15:20,7/6/2023 15:07,7/6/2023 15:20,,0
152263,121745,14943,7/6/2023 15:20,7/6/2023 15:20,7/6/2023 15:07,7/6/2023 15:20,121684,0
152264,121745,14266,7/6/2023 15:20,7/6/2023 15:20,7/6/2023 15:13,7/6/2023 15:20,121684,0
152265,121745,2147483382,7/6/2023 15:20,7/6/2023 15:20,7/6/2023 15:13,7/6/2023 15:20,121684,1
152266,121752,34064,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:20,7/6/2023 15:21,,0
152267,121753,34064,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,,0
152268,121753,34065,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,,0
152269,121754,34064,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,,0
152270,121754,34065,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,,0
152271,121755,34064,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,,0
152272,121756,34064,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,,0
152273,121757,34064,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,,0
152274,121758,34064,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,7/6/2023 15:21,,0
152275,121759,34064,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:21,7/6/2023 15:22,,0
152276,121760,34064,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,,0
152277,121761,34064,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,,0
152278,121762,34064,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,,0
152279,121763,34064,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,,0
152280,121764,34064,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,,0
152281,121764,34065,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,,0
152282,121765,34064,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,,0
152283,121766,34064,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,7/6/2023 15:22,,0
152284,121767,34064,7/6/2023 15:23,7/6/2023 15:23,7/6/2023 15:23,7/6/2023 15:23,,0
152285,121768,34064,7/6/2023 15:23,7/6/2023 15:23,7/6/2023 15:23,7/6/2023 15:23,,0
152286,121769,34064,7/6/2023 15:23,7/6/2023 15:23,7/6/2023 15:23,7/6/2023 15:23,,0
152287,121770,34066,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,,0
152288,121772,34066,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,,0
152289,121771,34068,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,,0
152290,121773,34070,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,,0
152291,121773,34071,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,,0
152292,121776,34070,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,,0
152293,121776,34071,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,,0
152294,121774,34066,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,,0
152295,121775,34068,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,7/6/2023 15:26,,0
152296,121778,34066,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:26,7/6/2023 15:27,,0
152297,121779,34068,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:26,7/6/2023 15:27,,0
152298,121779,34069,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:26,7/6/2023 15:27,,0
152299,121777,34071,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:26,7/6/2023 15:27,,0
152300,121777,34070,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:26,7/6/2023 15:27,,0
152301,121782,34068,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152302,121782,34069,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152303,121783,34068,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152304,121781,34070,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152305,121781,34071,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152306,121784,34068,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152307,121785,34070,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152308,121786,34068,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152309,121780,34066,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152310,121788,34068,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152311,121787,34070,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152312,121790,34068,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152313,121791,34070,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152314,121792,34068,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152315,121793,34070,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152316,121789,34066,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152317,121794,34068,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152318,121795,34070,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,7/6/2023 15:27,,0
152319,121797,34068,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:27,7/6/2023 15:28,,0
152320,121799,34068,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,,0
152321,121796,34066,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:27,7/6/2023 15:28,,0
152322,121798,34070,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,,0
152323,121798,34071,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,,0
152324,121801,34066,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,,0
152325,121802,34070,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,,0
152326,121802,34071,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,,0
152327,121803,34066,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,7/6/2023 15:28,,0
152328,121805,34070,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152329,121804,34066,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:28,7/6/2023 15:29,,0
152330,121806,34070,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152331,121800,34069,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:28,7/6/2023 15:29,,0
152332,121800,34068,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:28,7/6/2023 15:29,,0
152333,121807,34070,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152334,121809,34070,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152335,121810,34069,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152336,121810,34068,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152337,121808,34066,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152338,121811,34068,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152339,121813,34068,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152340,121814,34068,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152341,121812,34066,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152342,121815,34068,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152343,121817,34068,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,7/6/2023 15:29,,0
152344,121816,34066,7/6/2023 15:30,7/6/2023 15:30,7/6/2023 15:29,7/6/2023 15:30,,0
152345,121818,34066,7/6/2023 15:30,7/6/2023 15:30,7/6/2023 15:30,7/6/2023 15:30,,0
152346,121819,34070,7/6/2023 15:30,7/6/2023 15:30,7/6/2023 15:30,7/6/2023 15:30,,0
152347,121820,34070,7/6/2023 15:30,7/6/2023 15:30,7/6/2023 15:30,7/6/2023 15:30,,0
152348,121821,34066,7/6/2023 15:30,7/6/2023 15:30,7/6/2023 15:30,7/6/2023 15:30,,0
152349,121823,34066,7/6/2023 15:31,7/6/2023 15:31,7/6/2023 15:30,7/6/2023 15:31,,0
152350,121824,34066,7/6/2023 15:32,7/6/2023 15:32,7/6/2023 15:31,7/6/2023 15:32,,0
152351,121825,34067,7/6/2023 15:32,7/6/2023 15:32,7/6/2023 15:32,7/6/2023 15:32,,0
152352,121826,34066,7/6/2023 15:32,7/6/2023 15:32,7/6/2023 15:32,7/6/2023 15:32,,0
152353,121826,34067,7/6/2023 15:32,7/6/2023 15:32,7/6/2023 15:32,7/6/2023 15:32,,0
152354,121822,34070,7/6/2023 15:32,7/6/2023 15:32,7/6/2023 15:30,7/6/2023 15:32,,0
152355,121827,34071,7/6/2023 15:33,7/6/2023 15:33,7/6/2023 15:32,7/6/2023 15:33,,0
152356,121827,34070,7/6/2023 15:33,7/6/2023 15:33,7/6/2023 15:32,7/6/2023 15:33,,0
152357,121828,34070,7/6/2023 15:34,7/6/2023 15:34,7/6/2023 15:34,7/6/2023 15:34,,0
152358,121829,34070,7/6/2023 15:34,7/6/2023 15:34,7/6/2023 15:34,7/6/2023 15:34,,0
152359,121830,34070,7/6/2023 15:36,7/6/2023 15:36,7/6/2023 15:34,7/6/2023 15:36,,0
152360,121831,34070,7/6/2023 15:36,7/6/2023 15:36,7/6/2023 15:36,7/6/2023 15:36,,0
152361,121831,34071,7/6/2023 15:36,7/6/2023 15:36,7/6/2023 15:36,7/6/2023 15:36,,0
152362,121580,15311,7/6/2023 18:01,7/6/2023 18:01,7/6/2023 14:52,7/6/2023 18:00,,0
152363,121611,14327,7/6/2023 18:01,7/6/2023 18:01,7/6/2023 14:43,7/6/2023 18:01,121580,0
152364,121835,14327,7/6/2023 18:13,7/6/2023 18:13,7/6/2023 18:12,7/6/2023 18:13,,0
152365,121833,2147483380,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 18:09,7/6/2023 18:13,,1
152366,121833,2147483381,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 18:01,7/6/2023 18:09,,1
152367,121833,2147483379,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 18:14,7/6/2023 18:18,,1
152368,121833,2147483376,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 18:21,7/6/2023 18:52,,1
152369,121833,2147483375,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 19:01,7/6/2023 19:07,,1
152370,121833,15311,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 19:40,7/6/2023 19:43,,0
152371,121834,2147483378,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 18:18,7/6/2023 18:18,121833,1
152372,121834,2147483377,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 18:18,7/6/2023 18:21,121833,1
152373,121834,14327,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 18:01,7/6/2023 19:44,121833,0
152374,121837,14327,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 19:44,121836,0
152375,121839,14327,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 19:44,121838,0
152376,121841,14327,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 19:44,7/6/2023 19:44,121840,0
152377,121842,14327,7/6/2023 20:09,7/6/2023 20:09,7/6/2023 19:44,7/6/2023 20:09,,0
152378,121842,2147483373,7/6/2023 20:09,7/6/2023 20:09,7/6/2023 19:48,7/6/2023 20:02,,1
152379,121842,2147483372,7/6/2023 20:09,7/6/2023 20:09,7/6/2023 20:03,7/6/2023 20:09,,1
152380,121843,15311,7/6/2023 20:09,7/6/2023 20:09,7/6/2023 19:44,7/6/2023 19:48,121842,0
152381,121846,2147483374,7/6/2023 20:09,7/6/2023 20:09,7/6/2023 19:47,7/6/2023 19:53,121842,1
152382,121847,14327,7/6/2023 20:39,7/6/2023 20:39,7/6/2023 20:25,7/6/2023 20:39,,0
152383,121848,34072,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152384,121850,34076,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152385,121849,34074,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152386,121849,34075,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152387,121853,34074,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152388,121853,34075,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152389,121851,34072,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152390,121852,34076,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152391,121854,34072,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152392,121854,34073,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152393,121856,34076,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152394,121855,34074,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152395,121855,34075,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152396,121859,34072,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152397,121857,34076,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,7/6/2023 23:21,,0
152398,121860,34072,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152399,121862,34072,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152400,121858,34075,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:21,7/6/2023 23:22,,0
152401,121858,34074,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:21,7/6/2023 23:22,,0
152402,121864,34074,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152403,121863,34072,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152404,121866,34072,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152405,121865,34074,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152406,121867,34072,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152407,121868,34074,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152408,121861,34076,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152409,121869,34072,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152410,121870,34074,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152411,121872,34072,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152412,121873,34074,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152413,121874,34072,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152414,121871,34076,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152415,121875,34074,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152416,121875,34075,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152417,121876,34073,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152418,121876,34072,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,7/6/2023 23:22,,0
152419,121879,34072,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152420,121877,34076,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:22,7/6/2023 23:23,,0
152421,121880,34072,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152422,121882,34072,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152423,121881,34076,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152424,121883,34072,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152425,121878,34074,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:22,7/6/2023 23:23,,0
152426,121878,34075,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152427,121885,34072,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152428,121886,34074,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152429,121884,34076,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152430,121887,34074,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152431,121889,34074,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152432,121890,34074,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152433,121888,34076,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,7/6/2023 23:23,,0
152434,121891,34074,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:23,7/6/2023 23:24,,0
152435,121892,34076,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:23,7/6/2023 23:24,,0
152436,121893,34074,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,,0
152437,121894,34076,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,,0
152438,121895,34074,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,,0
152439,121897,34075,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,,0
152440,121897,34074,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,,0
152441,121896,34076,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,7/6/2023 23:24,,0
152442,121898,34076,7/6/2023 23:25,7/6/2023 23:25,7/6/2023 23:24,7/6/2023 23:25,,0
152443,121899,34076,7/6/2023 23:25,7/6/2023 23:25,7/6/2023 23:25,7/6/2023 23:25,,0
152444,121900,34074,7/6/2023 23:25,7/6/2023 23:25,7/6/2023 23:25,7/6/2023 23:25,,0
152445,121902,34074,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,,0
152446,121901,34076,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:25,7/6/2023 23:26,,0
152447,121904,34077,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,,0
152448,121903,34074,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,,0
152449,121903,34075,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,,0
152450,121905,34077,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,,0
152451,121905,34076,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,7/6/2023 23:26,,0
152452,121907,331,7/7/2023 6:32,7/7/2023 6:32,7/7/2023 6:30,7/7/2023 6:32,,0
152453,121908,331,7/7/2023 6:55,7/7/2023 6:55,7/7/2023 6:41,7/7/2023 6:55,,0
152454,121909,330,7/7/2023 6:55,7/7/2023 6:55,7/7/2023 6:43,7/7/2023 6:55,121908,0
152455,121912,33308,7/7/2023 7:42,7/7/2023 7:42,7/7/2023 7:42,7/7/2023 7:42,,0
152456,121911,14231,7/7/2023 7:43,7/7/2023 7:43,7/7/2023 7:42,7/7/2023 7:43,,0
152457,121914,33658,7/7/2023 7:50,7/7/2023 7:50,7/7/2023 7:45,7/7/2023 7:50,,0
152458,121915,33658,7/7/2023 7:50,7/7/2023 7:50,7/7/2023 7:50,7/7/2023 7:50,,0
152459,121916,33658,7/7/2023 7:52,7/7/2023 7:52,7/7/2023 7:51,7/7/2023 7:52,,0
152460,121917,33658,7/7/2023 7:55,7/7/2023 7:55,7/7/2023 7:53,7/7/2023 7:55,,0
152461,121918,14231,7/7/2023 7:57,7/7/2023 7:57,7/7/2023 7:54,7/7/2023 7:55,,0
152462,121919,33658,7/7/2023 8:01,7/7/2023 8:01,7/7/2023 8:01,7/7/2023 8:01,,0
152463,121919,33657,7/7/2023 8:01,7/7/2023 8:01,7/7/2023 8:01,7/7/2023 8:01,,0
152464,121920,33658,7/7/2023 8:03,7/7/2023 8:03,7/7/2023 8:02,7/7/2023 8:03,,0
152465,121922,17400,7/7/2023 8:09,7/7/2023 8:09,7/7/2023 8:09,7/7/2023 8:09,,0
152466,121924,17400,7/7/2023 8:12,7/7/2023 8:12,7/7/2023 8:11,7/7/2023 8:12,,0
152467,121924,17401,7/7/2023 8:12,7/7/2023 8:12,7/7/2023 8:11,7/7/2023 8:12,,0
152468,121925,306,7/7/2023 8:22,7/7/2023 8:22,7/7/2023 8:22,7/7/2023 8:22,,0
152469,121927,14327,7/7/2023 8:26,7/7/2023 8:26,7/7/2023 8:26,7/7/2023 8:26,,0
152470,121928,1612,7/7/2023 8:28,7/7/2023 8:28,7/7/2023 8:26,7/7/2023 8:28,,0
152471,121913,30323,7/7/2023 8:31,7/7/2023 8:31,7/7/2023 8:03,7/7/2023 8:31,,0
152472,121913,300,7/7/2023 8:31,7/7/2023 8:31,7/7/2023 7:42,7/7/2023 8:30,,0
152473,121913,1192,7/7/2023 8:31,7/7/2023 8:31,7/7/2023 7:46,7/7/2023 8:30,,0
152474,121921,33658,7/7/2023 8:31,7/7/2023 8:31,7/7/2023 8:05,7/7/2023 8:31,,0
152475,121921,33657,7/7/2023 8:31,7/7/2023 8:31,7/7/2023 8:06,7/7/2023 8:31,,0
152476,121930,300,7/7/2023 8:41,7/7/2023 8:41,7/7/2023 8:31,7/7/2023 8:41,,0
152477,121931,2147483367,7/7/2023 8:48,7/7/2023 8:48,7/7/2023 8:43,7/7/2023 8:43,,1
